oo,op,n,t
1,sub,775,3.361701965332031e-05
0,add,776,2.5987625122070312e-05
1,add,776,3.0994415283203125e-05
0,sub,776,2.7894973754882812e-05
1,sub,776,3.528594970703125e-05
0,add,777,2.5987625122070312e-05
1,add,777,3.0994415283203125e-05
0,sub,777,2.7894973754882812e-05
1,sub,777,3.3855438232421875e-05
0,add,778,2.6226043701171875e-05
1,add,778,3.314018249511719e-05
0,sub,778,2.7894973754882812e-05
1,sub,778,3.4809112548828125e-05
0,add,779,2.6226043701171875e-05
1,add,779,3.0994415283203125e-05
0,sub,779,2.7894973754882812e-05
1,sub,779,3.409385681152344e-05
0,add,780,2.47955322265625e-05
1,add,780,3.0994415283203125e-05
0,sub,780,2.8133392333984375e-05
1,sub,780,3.3855438232421875e-05
0,add,781,2.5987625122070312e-05
1,add,781,3.0994415283203125e-05
0,sub,781,2.7894973754882812e-05
1,sub,781,3.3855438232421875e-05
0,add,782,2.574920654296875e-05
1,add,782,3.0994415283203125e-05
0,sub,782,2.8848648071289062e-05
1,sub,782,3.504753112792969e-05
0,add,783,2.6226043701171875e-05
1,add,783,3.0994415283203125e-05
0,sub,783,2.6941299438476562e-05
1,sub,783,3.409385681152344e-05
0,add,784,2.574920654296875e-05
1,add,784,3.123283386230469e-05
0,sub,784,2.8371810913085938e-05
1,sub,784,3.3855438232421875e-05
0,add,785,2.5987625122070312e-05
1,add,785,3.0994415283203125e-05
0,sub,785,2.7894973754882812e-05
1,sub,785,3.504753112792969e-05
0,add,786,2.574920654296875e-05
1,add,786,3.1948089599609375e-05
0,sub,786,2.8371810913085938e-05
1,sub,786,3.4809112548828125e-05
0,add,787,2.5987625122070312e-05
1,add,787,3.0994415283203125e-05
0,sub,787,2.8133392333984375e-05
1,sub,787,3.504753112792969e-05
0,add,788,2.5987625122070312e-05
1,add,788,3.0994415283203125e-05
0,sub,788,2.7894973754882812e-05
1,sub,788,3.504753112792969e-05
0,add,789,2.5987625122070312e-05
1,add,789,3.075599670410156e-05
0,sub,789,2.8133392333984375e-05
1,sub,789,3.4809112548828125e-05
0,add,790,2.574920654296875e-05
1,add,790,3.0994415283203125e-05
0,sub,790,2.8133392333984375e-05
1,sub,790,3.4809112548828125e-05
0,add,791,2.5987625122070312e-05
1,add,791,3.1948089599609375e-05
0,sub,791,2.8371810913085938e-05
1,sub,791,3.4809112548828125e-05
0,add,792,2.6226043701171875e-05
1,add,792,3.0994415283203125e-05
0,sub,792,2.7894973754882812e-05
1,sub,792,3.409385681152344e-05
0,add,793,2.7179718017578125e-05
1,add,793,3.1948089599609375e-05
0,sub,793,2.7894973754882812e-05
1,sub,793,3.528594970703125e-05
0,add,794,2.6941299438476562e-05
1,add,794,3.1948089599609375e-05
0,sub,794,2.8133392333984375e-05
1,sub,794,3.4809112548828125e-05
0,add,795,3.910064697265625e-05
1,add,795,3.0994415283203125e-05
0,sub,795,2.9087066650390625e-05
1,sub,795,3.5762786865234375e-05
0,add,796,2.6226043701171875e-05
1,add,796,3.0994415283203125e-05
0,sub,796,2.7894973754882812e-05
1,sub,796,3.695487976074219e-05
0,add,797,2.6226043701171875e-05
1,add,797,3.1948089599609375e-05
0,sub,797,2.9087066650390625e-05
1,sub,797,3.600120544433594e-05
0,add,798,2.5987625122070312e-05
1,add,798,3.1948089599609375e-05
0,sub,798,2.8133392333984375e-05
1,sub,798,3.504753112792969e-05
0,add,799,2.5987625122070312e-05
1,add,799,3.1948089599609375e-05
0,sub,799,2.8848648071289062e-05
1,sub,799,3.4809112548828125e-05
0,add,800,2.6941299438476562e-05
1,add,800,3.0994415283203125e-05
0,sub,800,2.9087066650390625e-05
1,sub,800,3.600120544433594e-05
0,add,801,2.6941299438476562e-05
1,add,801,3.218650817871094e-05
0,sub,801,2.8133392333984375e-05
1,sub,801,3.4809112548828125e-05
0,add,802,2.6226043701171875e-05
1,add,802,3.1948089599609375e-05
0,sub,802,2.9087066650390625e-05
1,sub,802,3.504753112792969e-05
0,add,803,2.7179718017578125e-05
1,add,803,3.0994415283203125e-05
0,sub,803,2.9087066650390625e-05
1,sub,803,3.600120544433594e-05
0,add,804,2.574920654296875e-05
1,add,804,3.218650817871094e-05
0,sub,804,2.8848648071289062e-05
1,sub,804,3.504753112792969e-05
0,add,805,2.6941299438476562e-05
1,add,805,3.1948089599609375e-05
0,sub,805,2.9087066650390625e-05
1,sub,805,3.504753112792969e-05
0,add,806,2.5987625122070312e-05
1,add,806,3.1948089599609375e-05
0,sub,806,2.7894973754882812e-05
1,sub,806,3.504753112792969e-05
0,add,807,2.6941299438476562e-05
1,add,807,3.1948089599609375e-05
0,sub,807,2.8848648071289062e-05
1,sub,807,3.600120544433594e-05
0,add,808,2.6941299438476562e-05
1,add,808,3.1948089599609375e-05
0,sub,808,2.9325485229492188e-05
1,sub,808,3.4809112548828125e-05
0,add,809,2.6702880859375e-05
1,add,809,3.1948089599609375e-05
0,sub,809,2.8848648071289062e-05
1,sub,809,3.504753112792969e-05
0,add,810,2.7894973754882812e-05
1,add,810,3.2901763916015625e-05
0,sub,810,2.9325485229492188e-05
1,sub,810,3.5762786865234375e-05
0,add,811,4.792213439941406e-05
1,add,811,3.1948089599609375e-05
0,sub,811,2.8848648071289062e-05
1,sub,811,3.504753112792969e-05
0,add,812,2.6941299438476562e-05
1,add,812,5.412101745605469e-05
0,sub,812,2.8848648071289062e-05
1,sub,812,3.600120544433594e-05
0,add,813,2.6941299438476562e-05
1,add,813,3.2901763916015625e-05
0,sub,813,3.0040740966796875e-05
1,sub,813,3.695487976074219e-05
0,add,814,2.8133392333984375e-05
1,add,814,3.2901763916015625e-05
0,sub,814,2.9087066650390625e-05
1,sub,814,3.5762786865234375e-05
0,add,815,2.6702880859375e-05
1,add,815,3.2901763916015625e-05
0,sub,815,3.0040740966796875e-05
1,sub,815,3.62396240234375e-05
0,add,816,2.6941299438476562e-05
1,add,816,3.2901763916015625e-05
0,sub,816,3.0040740966796875e-05
1,sub,816,3.719329833984375e-05
0,add,817,2.7894973754882812e-05
1,add,817,3.2901763916015625e-05
0,sub,817,2.9087066650390625e-05
1,sub,817,3.719329833984375e-05
0,add,818,2.7894973754882812e-05
1,add,818,3.314018249511719e-05
0,sub,818,2.9802322387695312e-05
1,sub,818,3.719329833984375e-05
0,add,819,2.7894973754882812e-05
1,add,819,3.2901763916015625e-05
0,sub,819,2.9802322387695312e-05
1,sub,819,3.600120544433594e-05
0,add,820,2.7894973754882812e-05
1,add,820,3.719329833984375e-05
0,sub,820,3.0040740966796875e-05
1,sub,820,3.695487976074219e-05
0,add,821,2.7179718017578125e-05
1,add,821,3.409385681152344e-05
0,sub,821,2.9802322387695312e-05
1,sub,821,3.910064697265625e-05
0,add,822,2.7894973754882812e-05
1,add,822,3.2901763916015625e-05
0,sub,822,3.0040740966796875e-05
1,sub,822,5.1021575927734375e-05
0,add,823,2.8133392333984375e-05
1,add,823,3.790855407714844e-05
0,sub,823,2.9802322387695312e-05
1,sub,823,3.600120544433594e-05
0,add,824,2.7894973754882812e-05
1,add,824,3.2901763916015625e-05
0,sub,824,2.8848648071289062e-05
1,sub,824,3.719329833984375e-05
0,add,825,2.7894973754882812e-05
1,add,825,3.2901763916015625e-05
0,sub,825,3.0040740966796875e-05
1,sub,825,3.719329833984375e-05
0,add,826,2.8133392333984375e-05
1,add,826,3.314018249511719e-05
0,sub,826,2.8848648071289062e-05
1,sub,826,3.5762786865234375e-05
0,add,827,2.7894973754882812e-05
1,add,827,3.314018249511719e-05
0,sub,827,4.1961669921875e-05
1,sub,827,5.1975250244140625e-05
0,add,828,2.7894973754882812e-05
1,add,828,3.409385681152344e-05
0,sub,828,2.9802322387695312e-05
1,sub,828,4.00543212890625e-05
0,add,829,2.8133392333984375e-05
1,add,829,3.3855438232421875e-05
0,sub,829,3.0994415283203125e-05
1,sub,829,3.719329833984375e-05
0,add,830,2.9087066650390625e-05
1,add,830,3.5762786865234375e-05
0,sub,830,3.123283386230469e-05
1,sub,830,3.886222839355469e-05
0,add,831,2.8133392333984375e-05
1,add,831,3.600120544433594e-05
0,sub,831,3.0994415283203125e-05
1,sub,831,3.719329833984375e-05
0,add,832,2.7894973754882812e-05
1,add,832,3.3855438232421875e-05
0,sub,832,3.0994415283203125e-05
1,sub,832,3.6716461181640625e-05
0,add,833,2.7894973754882812e-05
1,add,833,3.409385681152344e-05
0,sub,833,3.0040740966796875e-05
1,sub,833,3.695487976074219e-05
0,add,834,2.7894973754882812e-05
1,add,834,3.3855438232421875e-05
0,sub,834,3.0994415283203125e-05
1,sub,834,3.6716461181640625e-05
0,add,835,2.7894973754882812e-05
1,add,835,3.409385681152344e-05
0,sub,835,3.0994415283203125e-05
1,sub,835,3.790855407714844e-05
0,add,836,2.9325485229492188e-05
1,add,836,3.3855438232421875e-05
0,sub,836,3.0994415283203125e-05
1,sub,836,3.719329833984375e-05
0,add,837,2.9087066650390625e-05
1,add,837,3.409385681152344e-05
0,sub,837,3.0994415283203125e-05
1,sub,837,3.814697265625e-05
0,add,838,2.8133392333984375e-05
1,add,838,3.361701965332031e-05
0,sub,838,3.123283386230469e-05
1,sub,838,4.601478576660156e-05
0,add,839,2.8848648071289062e-05
1,add,839,3.504753112792969e-05
0,sub,839,3.1948089599609375e-05
1,sub,839,3.790855407714844e-05
0,add,840,2.9325485229492188e-05
1,add,840,3.409385681152344e-05
0,sub,840,3.0040740966796875e-05
1,sub,840,3.814697265625e-05
0,add,841,2.8848648071289062e-05
1,add,841,3.409385681152344e-05
0,sub,841,3.0040740966796875e-05
1,sub,841,3.814697265625e-05
0,add,842,2.8848648071289062e-05
1,add,842,3.504753112792969e-05
0,sub,842,3.123283386230469e-05
1,sub,842,3.790855407714844e-05
0,add,843,2.9087066650390625e-05
1,add,843,3.3855438232421875e-05
0,sub,843,3.0040740966796875e-05
1,sub,843,3.719329833984375e-05
0,add,844,2.7894973754882812e-05
1,add,844,3.409385681152344e-05
0,sub,844,3.0994415283203125e-05
1,sub,844,3.886222839355469e-05
0,add,845,2.8848648071289062e-05
1,add,845,3.409385681152344e-05
0,sub,845,3.0994415283203125e-05
1,sub,845,3.814697265625e-05
0,add,846,2.8848648071289062e-05
1,add,846,3.504753112792969e-05
0,sub,846,3.0994415283203125e-05
1,sub,846,3.814697265625e-05
0,add,847,2.8133392333984375e-05
1,add,847,3.3855438232421875e-05
0,sub,847,3.123283386230469e-05
1,sub,847,3.886222839355469e-05
0,add,848,2.8848648071289062e-05
1,add,848,3.409385681152344e-05
0,sub,848,3.0994415283203125e-05
1,sub,848,3.910064697265625e-05
0,add,849,2.8848648071289062e-05
1,add,849,3.409385681152344e-05
0,sub,849,3.600120544433594e-05
1,sub,849,4.1961669921875e-05
0,add,850,2.8848648071289062e-05
1,add,850,3.504753112792969e-05
0,sub,850,3.0994415283203125e-05
1,sub,850,3.814697265625e-05
0,add,851,2.8848648071289062e-05
1,add,851,3.528594970703125e-05
0,sub,851,3.1948089599609375e-05
1,sub,851,3.886222839355469e-05
0,add,852,2.7894973754882812e-05
1,add,852,3.409385681152344e-05
0,sub,852,2.9802322387695312e-05
1,sub,852,3.7670135498046875e-05
0,add,853,2.9087066650390625e-05
1,add,853,3.361701965332031e-05
0,sub,853,3.0994415283203125e-05
1,sub,853,3.910064697265625e-05
0,add,854,2.9325485229492188e-05
1,add,854,3.4809112548828125e-05
0,sub,854,3.0994415283203125e-05
1,sub,854,3.814697265625e-05
0,add,855,2.9087066650390625e-05
1,add,855,3.504753112792969e-05
0,sub,855,3.1948089599609375e-05
1,sub,855,3.886222839355469e-05
0,add,856,2.8848648071289062e-05
1,add,856,3.504753112792969e-05
0,sub,856,3.1948089599609375e-05
1,sub,856,3.886222839355469e-05
0,add,857,2.8371810913085938e-05
1,add,857,3.4809112548828125e-05
0,sub,857,3.1948089599609375e-05
1,sub,857,3.933906555175781e-05
0,add,858,2.8133392333984375e-05
1,add,858,3.504753112792969e-05
0,sub,858,3.1948089599609375e-05
1,sub,858,3.910064697265625e-05
0,add,859,2.9087066650390625e-05
1,add,859,5.507469177246094e-05
0,sub,859,3.1948089599609375e-05
1,sub,859,3.790855407714844e-05
0,add,860,2.9087066650390625e-05
1,add,860,3.4809112548828125e-05
0,sub,860,3.218650817871094e-05
1,sub,860,3.910064697265625e-05
0,add,861,2.9087066650390625e-05
1,add,861,3.814697265625e-05
0,sub,861,3.0994415283203125e-05
1,sub,861,3.886222839355469e-05
0,add,862,3.0040740966796875e-05
1,add,862,3.4809112548828125e-05
0,sub,862,3.0994415283203125e-05
1,sub,862,3.910064697265625e-05
0,add,863,2.8848648071289062e-05
1,add,863,3.695487976074219e-05
0,sub,863,3.0994415283203125e-05
1,sub,863,3.790855407714844e-05
0,add,864,2.9325485229492188e-05
1,add,864,3.4809112548828125e-05
0,sub,864,3.0994415283203125e-05
1,sub,864,3.910064697265625e-05
0,add,865,3.0040740966796875e-05
1,add,865,3.504753112792969e-05
0,sub,865,3.123283386230469e-05
1,sub,865,3.814697265625e-05
0,add,866,2.9087066650390625e-05
1,add,866,3.528594970703125e-05
0,sub,866,3.1948089599609375e-05
1,sub,866,3.886222839355469e-05
0,add,867,2.8848648071289062e-05
1,add,867,3.504753112792969e-05
0,sub,867,3.218650817871094e-05
1,sub,867,3.886222839355469e-05
0,add,868,2.9087066650390625e-05
1,add,868,3.3855438232421875e-05
0,sub,868,3.218650817871094e-05
1,sub,868,3.910064697265625e-05
0,add,869,3.0040740966796875e-05
1,add,869,3.600120544433594e-05
0,sub,869,3.218650817871094e-05
1,sub,869,3.886222839355469e-05
0,add,870,2.9087066650390625e-05
1,add,870,3.504753112792969e-05
0,sub,870,3.0994415283203125e-05
1,sub,870,3.7670135498046875e-05
0,add,871,2.8848648071289062e-05
1,add,871,4.1961669921875e-05
0,sub,871,3.1948089599609375e-05
1,sub,871,3.886222839355469e-05
0,add,872,2.9802322387695312e-05
1,add,872,3.62396240234375e-05
0,sub,872,3.0994415283203125e-05
1,sub,872,3.886222839355469e-05
0,add,873,3.0040740966796875e-05
1,add,873,3.600120544433594e-05
0,sub,873,3.1948089599609375e-05
1,sub,873,3.910064697265625e-05
0,add,874,3.0279159545898438e-05
1,add,874,3.4809112548828125e-05
0,sub,874,3.504753112792969e-05
1,sub,874,6.008148193359375e-05
0,add,875,3.0040740966796875e-05
1,add,875,3.600120544433594e-05
0,sub,875,3.1948089599609375e-05
1,sub,875,4.029273986816406e-05
0,add,876,2.9325485229492188e-05
1,add,876,3.5762786865234375e-05
0,sub,876,3.2901763916015625e-05
1,sub,876,4.100799560546875e-05
0,add,877,3.1948089599609375e-05
1,add,877,3.719329833984375e-05
0,sub,877,3.314018249511719e-05
1,sub,877,4.00543212890625e-05
0,add,878,2.9802322387695312e-05
1,add,878,3.62396240234375e-05
0,sub,878,3.1948089599609375e-05
1,sub,878,4.00543212890625e-05
0,add,879,2.9087066650390625e-05
1,add,879,3.504753112792969e-05
0,sub,879,3.1948089599609375e-05
1,sub,879,3.910064697265625e-05
0,add,880,2.9802322387695312e-05
1,add,880,3.62396240234375e-05
0,sub,880,3.0994415283203125e-05
1,sub,880,3.886222839355469e-05
0,add,881,3.0279159545898438e-05
1,add,881,3.504753112792969e-05
0,sub,881,3.1948089599609375e-05
1,sub,881,3.981590270996094e-05
0,add,882,3.0040740966796875e-05
1,add,882,3.4809112548828125e-05
0,sub,882,3.218650817871094e-05
1,sub,882,3.910064697265625e-05
0,add,883,2.9087066650390625e-05
1,add,883,3.600120544433594e-05
0,sub,883,3.314018249511719e-05
1,sub,883,3.981590270996094e-05
0,add,884,2.9802322387695312e-05
1,add,884,3.600120544433594e-05
0,sub,884,3.1948089599609375e-05
1,sub,884,4.029273986816406e-05
0,add,885,3.0040740966796875e-05
1,add,885,3.600120544433594e-05
0,sub,885,3.1948089599609375e-05
1,sub,885,4.029273986816406e-05
0,add,886,3.0040740966796875e-05
1,add,886,3.600120544433594e-05
0,sub,886,3.2901763916015625e-05
1,sub,886,4.029273986816406e-05
0,add,887,3.0040740966796875e-05
1,add,887,3.5762786865234375e-05
0,sub,887,3.218650817871094e-05
1,sub,887,4.00543212890625e-05
0,add,888,3.0040740966796875e-05
1,add,888,5.91278076171875e-05
0,sub,888,3.266334533691406e-05
1,sub,888,4.029273986816406e-05
0,add,889,3.0279159545898438e-05
1,add,889,3.600120544433594e-05
0,sub,889,3.1948089599609375e-05
1,sub,889,3.981590270996094e-05
0,add,890,3.0040740966796875e-05
1,add,890,3.600120544433594e-05
0,sub,890,3.1948089599609375e-05
1,sub,890,4.00543212890625e-05
0,add,891,2.9802322387695312e-05
1,add,891,3.5762786865234375e-05
0,sub,891,3.314018249511719e-05
1,sub,891,3.981590270996094e-05
0,add,892,3.1948089599609375e-05
1,add,892,3.886222839355469e-05
0,sub,892,3.409385681152344e-05
1,sub,892,4.291534423828125e-05
0,add,893,3.0994415283203125e-05
1,add,893,3.719329833984375e-05
0,sub,893,3.2901763916015625e-05
1,sub,893,4.00543212890625e-05
0,add,894,2.9802322387695312e-05
1,add,894,3.5762786865234375e-05
0,sub,894,3.314018249511719e-05
1,sub,894,3.981590270996094e-05
0,add,895,3.0040740966796875e-05
1,add,895,3.5762786865234375e-05
0,sub,895,3.2901763916015625e-05
1,sub,895,4.029273986816406e-05
0,add,896,3.409385681152344e-05
1,add,896,4.601478576660156e-05
0,sub,896,3.1948089599609375e-05
1,sub,896,4.1961669921875e-05
0,add,897,3.0040740966796875e-05
1,add,897,3.600120544433594e-05
0,sub,897,3.314018249511719e-05
1,sub,897,5.125999450683594e-05
0,add,898,2.9802322387695312e-05
1,add,898,3.5762786865234375e-05
0,sub,898,3.1948089599609375e-05
1,sub,898,3.981590270996094e-05
0,add,899,2.9802322387695312e-05
1,add,899,3.600120544433594e-05
0,sub,899,3.218650817871094e-05
1,sub,899,3.981590270996094e-05
0,add,900,3.0040740966796875e-05
1,add,900,3.600120544433594e-05
0,sub,900,3.218650817871094e-05
1,sub,900,4.029273986816406e-05
0,add,901,3.075599670410156e-05
1,add,901,3.695487976074219e-05
0,sub,901,3.314018249511719e-05
1,sub,901,4.100799560546875e-05
0,add,902,3.0279159545898438e-05
1,add,902,3.62396240234375e-05
0,sub,902,3.1948089599609375e-05
1,sub,902,4.00543212890625e-05
0,add,903,3.0994415283203125e-05
1,add,903,4.887580871582031e-05
0,sub,903,3.409385681152344e-05
1,sub,903,4.38690185546875e-05
0,add,904,3.2901763916015625e-05
1,add,904,3.600120544433594e-05
0,sub,904,3.314018249511719e-05
1,sub,904,4.100799560546875e-05
0,add,905,2.9802322387695312e-05
1,add,905,3.695487976074219e-05
0,sub,905,3.314018249511719e-05
1,sub,905,4.029273986816406e-05
0,add,906,3.0994415283203125e-05
1,add,906,3.695487976074219e-05
0,sub,906,3.409385681152344e-05
1,sub,906,4.410743713378906e-05
0,add,907,3.0994415283203125e-05
1,add,907,3.600120544433594e-05
0,sub,907,3.600120544433594e-05
1,sub,907,3.981590270996094e-05
0,add,908,3.0040740966796875e-05
1,add,908,3.719329833984375e-05
0,sub,908,3.2901763916015625e-05
1,sub,908,4.100799560546875e-05
0,add,909,3.0994415283203125e-05
1,add,909,3.719329833984375e-05
0,sub,909,3.2901763916015625e-05
1,sub,909,4.124641418457031e-05
0,add,910,3.0994415283203125e-05
1,add,910,3.695487976074219e-05
0,sub,910,3.2901763916015625e-05
1,sub,910,3.981590270996094e-05
0,add,911,3.3855438232421875e-05
1,add,911,3.6716461181640625e-05
0,sub,911,3.314018249511719e-05
1,sub,911,4.100799560546875e-05
0,add,912,3.0994415283203125e-05
1,add,912,3.695487976074219e-05
0,sub,912,3.314018249511719e-05
1,sub,912,4.100799560546875e-05
0,add,913,3.0994415283203125e-05
1,add,913,3.695487976074219e-05
0,sub,913,3.2901763916015625e-05
1,sub,913,4.100799560546875e-05
0,add,914,3.123283386230469e-05
1,add,914,3.719329833984375e-05
0,sub,914,3.409385681152344e-05
1,sub,914,4.100799560546875e-05
0,add,915,3.0994415283203125e-05
1,add,915,3.6716461181640625e-05
0,sub,915,3.2901763916015625e-05
1,sub,915,4.100799560546875e-05
0,add,916,3.0994415283203125e-05
1,add,916,3.719329833984375e-05
0,sub,916,3.409385681152344e-05
1,sub,916,4.076957702636719e-05
0,add,917,3.409385681152344e-05
1,add,917,4.792213439941406e-05
0,sub,917,3.361701965332031e-05
1,sub,917,5.817413330078125e-05
0,add,918,3.0994415283203125e-05
1,add,918,3.719329833984375e-05
0,sub,918,3.409385681152344e-05
1,sub,918,4.100799560546875e-05
0,add,919,3.075599670410156e-05
1,add,919,3.6716461181640625e-05
0,sub,919,3.2901763916015625e-05
1,sub,919,4.100799560546875e-05
0,add,920,3.218650817871094e-05
1,add,920,3.886222839355469e-05
0,sub,920,3.409385681152344e-05
1,sub,920,4.291534423828125e-05
0,add,921,3.218650817871094e-05
1,add,921,3.814697265625e-05
0,sub,921,3.361701965332031e-05
1,sub,921,4.100799560546875e-05
0,add,922,3.0994415283203125e-05
1,add,922,4.220008850097656e-05
0,sub,922,3.2901763916015625e-05
1,sub,922,3.981590270996094e-05
0,add,923,3.0994415283203125e-05
1,add,923,3.6716461181640625e-05
0,sub,923,3.2901763916015625e-05
1,sub,923,4.076957702636719e-05
0,add,924,3.0994415283203125e-05
1,add,924,3.6716461181640625e-05
0,sub,924,3.409385681152344e-05
1,sub,924,4.1961669921875e-05
0,add,925,3.0994415283203125e-05
1,add,925,3.695487976074219e-05
0,sub,925,3.314018249511719e-05
1,sub,925,4.100799560546875e-05
0,add,926,3.0994415283203125e-05
1,add,926,3.719329833984375e-05
0,sub,926,4.410743713378906e-05
1,sub,926,4.220008850097656e-05
0,add,927,3.0994415283203125e-05
1,add,927,3.6716461181640625e-05
0,sub,927,3.3855438232421875e-05
1,sub,927,4.220008850097656e-05
0,add,928,3.0994415283203125e-05
1,add,928,3.695487976074219e-05
0,sub,928,3.504753112792969e-05
1,sub,928,4.291534423828125e-05
0,add,929,3.1948089599609375e-05
1,add,929,3.814697265625e-05
0,sub,929,3.3855438232421875e-05
1,sub,929,4.220008850097656e-05
0,add,930,3.218650817871094e-05
1,add,930,3.7670135498046875e-05
0,sub,930,3.528594970703125e-05
1,sub,930,4.1961669921875e-05
0,add,931,3.409385681152344e-05
1,add,931,5.2928924560546875e-05
0,sub,931,4.57763671875e-05
1,sub,931,4.506111145019531e-05
0,add,932,3.0994415283203125e-05
1,add,932,3.790855407714844e-05
0,sub,932,3.409385681152344e-05
1,sub,932,4.1961669921875e-05
0,add,933,3.1948089599609375e-05
1,add,933,3.790855407714844e-05
0,sub,933,3.409385681152344e-05
1,sub,933,4.1961669921875e-05
0,add,934,3.1948089599609375e-05
1,add,934,3.790855407714844e-05
0,sub,934,3.600120544433594e-05
1,sub,934,4.38690185546875e-05
0,add,935,3.1948089599609375e-05
1,add,935,3.7670135498046875e-05
0,sub,935,3.409385681152344e-05
1,sub,935,4.291534423828125e-05
0,add,936,3.218650817871094e-05
1,add,936,3.6716461181640625e-05
0,sub,936,3.504753112792969e-05
1,sub,936,4.291534423828125e-05
0,add,937,3.1948089599609375e-05
1,add,937,3.886222839355469e-05
0,sub,937,3.409385681152344e-05
1,sub,937,4.1961669921875e-05
0,add,938,3.1948089599609375e-05
1,add,938,3.790855407714844e-05
0,sub,938,3.3855438232421875e-05
1,sub,938,4.1961669921875e-05
0,add,939,3.218650817871094e-05
1,add,939,3.790855407714844e-05
0,sub,939,3.504753112792969e-05
1,sub,939,4.291534423828125e-05
0,add,940,3.1948089599609375e-05
1,add,940,3.814697265625e-05
0,sub,940,3.790855407714844e-05
1,sub,940,4.315376281738281e-05
0,add,941,3.218650817871094e-05
1,add,941,3.790855407714844e-05
0,sub,941,3.504753112792969e-05
1,sub,941,4.291534423828125e-05
0,add,942,3.1948089599609375e-05
1,add,942,3.790855407714844e-05
0,sub,942,3.504753112792969e-05
1,sub,942,4.315376281738281e-05
0,add,943,3.1948089599609375e-05
1,add,943,3.790855407714844e-05
0,sub,943,3.409385681152344e-05
1,sub,943,4.1961669921875e-05
0,add,944,3.218650817871094e-05
1,add,944,3.886222839355469e-05
0,sub,944,3.409385681152344e-05
1,sub,944,4.1961669921875e-05
0,add,945,4.673004150390625e-05
1,add,945,3.814697265625e-05
0,sub,945,4.601478576660156e-05
1,sub,945,4.1961669921875e-05
0,add,946,3.1948089599609375e-05
1,add,946,3.790855407714844e-05
0,sub,946,3.504753112792969e-05
1,sub,946,4.291534423828125e-05
0,add,947,3.1948089599609375e-05
1,add,947,3.814697265625e-05
0,sub,947,3.409385681152344e-05
1,sub,947,4.267692565917969e-05
0,add,948,3.2901763916015625e-05
1,add,948,3.886222839355469e-05
0,sub,948,3.62396240234375e-05
1,sub,948,4.410743713378906e-05
0,add,949,3.1948089599609375e-05
1,add,949,3.790855407714844e-05
0,sub,949,3.504753112792969e-05
1,sub,949,4.291534423828125e-05
0,add,950,3.2901763916015625e-05
1,add,950,3.910064697265625e-05
0,sub,950,3.504753112792969e-05
1,sub,950,4.291534423828125e-05
0,add,951,3.1948089599609375e-05
1,add,951,3.933906555175781e-05
0,sub,951,3.4809112548828125e-05
1,sub,951,4.291534423828125e-05
0,add,952,3.314018249511719e-05
1,add,952,3.886222839355469e-05
0,sub,952,3.504753112792969e-05
1,sub,952,4.315376281738281e-05
0,add,953,3.1948089599609375e-05
1,add,953,3.910064697265625e-05
0,sub,953,3.4809112548828125e-05
1,sub,953,4.1961669921875e-05
0,add,954,3.218650817871094e-05
1,add,954,3.910064697265625e-05
0,sub,954,4.982948303222656e-05
1,sub,954,4.1961669921875e-05
0,add,955,3.1948089599609375e-05
1,add,955,3.790855407714844e-05
0,sub,955,3.504753112792969e-05
1,sub,955,4.291534423828125e-05
0,add,956,3.1948089599609375e-05
1,add,956,3.814697265625e-05
0,sub,956,3.4809112548828125e-05
1,sub,956,4.291534423828125e-05
0,add,957,3.2901763916015625e-05
1,add,957,3.910064697265625e-05
0,sub,957,3.504753112792969e-05
1,sub,957,4.291534423828125e-05
0,add,958,3.1948089599609375e-05
1,add,958,3.910064697265625e-05
0,sub,958,3.504753112792969e-05
1,sub,958,4.291534423828125e-05
0,add,959,3.1948089599609375e-05
1,add,959,3.886222839355469e-05
0,sub,959,3.504753112792969e-05
1,sub,959,4.315376281738281e-05
0,add,960,3.2901763916015625e-05
1,add,960,3.910064697265625e-05
0,sub,960,3.4809112548828125e-05
1,sub,960,4.38690185546875e-05
0,add,961,3.1948089599609375e-05
1,add,961,3.910064697265625e-05
0,sub,961,3.504753112792969e-05
1,sub,961,4.315376281738281e-05
0,add,962,3.3855438232421875e-05
1,add,962,4.00543212890625e-05
0,sub,962,3.719329833984375e-05
1,sub,962,4.57763671875e-05
0,add,963,3.314018249511719e-05
1,add,963,3.886222839355469e-05
0,sub,963,3.62396240234375e-05
1,sub,963,4.291534423828125e-05
0,add,964,3.1948089599609375e-05
1,add,964,3.886222839355469e-05
0,sub,964,3.504753112792969e-05
1,sub,964,4.38690185546875e-05
0,add,965,3.1948089599609375e-05
1,add,965,3.886222839355469e-05
0,sub,965,3.504753112792969e-05
1,sub,965,4.291534423828125e-05
0,add,966,3.2901763916015625e-05
1,add,966,3.933906555175781e-05
0,sub,966,3.4809112548828125e-05
1,sub,966,4.315376281738281e-05
0,add,967,3.314018249511719e-05
1,add,967,4.291534423828125e-05
0,sub,967,3.4809112548828125e-05
1,sub,967,4.291534423828125e-05
0,add,968,3.1948089599609375e-05
1,add,968,3.886222839355469e-05
0,sub,968,4.9114227294921875e-05
1,sub,968,4.315376281738281e-05
0,add,969,3.314018249511719e-05
1,add,969,3.886222839355469e-05
0,sub,969,3.504753112792969e-05
1,sub,969,4.291534423828125e-05
0,add,970,3.314018249511719e-05
